Transaction_ID,Date,Year,Month,Quarter,Customer_ID,Bank,Branch,Sector,Transaction_Type,Debit_Credit,Amount_NGN,Account_Balance_NGN,Interest_Rate_pct,NPL_Flag,Exchange_Rate_USD,Outlier_Flag
TXN000134,2023-09-27,2023,September,Q3,CUST1362,UBA,Branch_17,SME,POS Payment,Debit,1626462.98,3066647.91,18.23,No,829.44,No
TXN001166,2023-09-28,2023,September,Q3,CUST1002,Zenith Bank,Branch_09,SME,Withdrawal,Debit,1831656.3,3704868.88,15.05,Yes,778.5,No
TXN000196,2023-09-29,2023,September,Q3,CUST1472,FirstBank Nigeria,Branch_05,SME,Interest Credit,Credit,1229443.58,5710279.51,9.66,No,1136.73,No
TXN001792,2023-09-29,2023,September,Q3,CUST1476,Zenith Bank,Branch_01,SME,POS Payment,Debit,980313.59,0.0,13.92,No,1235.53,No
TXN001146,2023-09-29,2023,September,Q3,CUST1055,Zenith Bank,Branch_16,Retail,Transfer,Debit,191230.38,0.0,8.72,No,1254.4,No
TXN001298,2023-09-30,2023,September,Q3,CUST1266,UBA,Branch_04,Individual,Withdrawal,Debit,942483.11,3534942.45,18.05,No,1210.07,No
TXN001907,2023-09-30,2023,September,Q3,CUST1122,FirstBank Nigeria,Branch_05,SME,POS Payment,Debit,441595.98,773528.94,16.13,No,1362.14,No
TXN000057,2023-10-01,2023,October,Q4,CUST1055,UBA,Branch_08,Government,POS Payment,Debit,1882970.46,1031518.97,9.27,No,836.62,No
TXN000653,2023-10-01,2023,October,Q4,CUST1197,Access Bank,Unknown,Individual,Loan Repayment,Credit,814860.8,639015.84,24.21,No,1510.54,No
TXN001007,2023-10-01,2023,October,Q4,CUST1052,GTBank,Branch_09,Government,Loan Repayment,Debit,867226.61,2071832.25,13.98,No,1443.51,No
TXN001142,2023-10-02,2023,October,Q4,CUST1310,Zenith Bank,Branch_04,Individual,POS Payment,Debit,1487094.97,5022555.0,11.24,No,974.63,No
TXN001077,2023-10-02,2023,October,Q4,CUST1256,Access Bank,Branch_09,Individual,Deposit,Credit,1395187.06,2216355.25,7.61,No,1305.25,No
TXN000562,2023-10-02,2023,October,Q4,CUST1276,UBA,Branch_16,SME,Deposit,Credit,,1070299.01,5.7,No,1237.87,No
TXN000539,2023-10-02,2023,October,Q4,CUST1388,GTBank,Branch_15,Corporate,ATM Withdrawal,Debit,,656698.1,10.76,No,1320.46,No
TXN000358,2023-10-03,2023,October,Q4,CUST1346,Access Bank,Branch_05,Retail,Withdrawal,Debit,1702566.18,1808278.16,22.42,No,1313.85,No
TXN001401,2023-10-03,2023,October,Q4,CUST1462,Access Bank,Branch_05,Individual,Interest Credit,Credit,681844.3,6458350.72,20.58,No,1570.65,No
TXN001320,2023-10-05,2023,October,Q4,CUST1274,FirstBank Nigeria,Branch_08,SME,Loan Repayment,Debit,1435270.29,2021992.28,15.14,No,1145.49,No
TXN000434,2023-10-05,2023,October,Q4,CUST1476,Zenith Bank,Branch_07,Individual,Loan Repayment,Debit,538517.03,394987.42,23.5,No,1174.15,No
TXN001002,2023-10-05,2023,October,Q4,CUST1192,Access Bank,Branch_20,Corporate,Transfer,Debit,597860.59,1798001.0,22.67,No,1476.59,No
TXN001340,2023-10-05,2023,October,Q4,CUST1328,FirstBank Nigeria,Branch_18,Retail,Deposit,Credit,1933553.02,6678625.1,12.81,No,794.57,No
TXN000038,2023-10-05,2023,October,Q4,CUST1305,Access Bank,Branch_14,Government,Withdrawal,Debit,1799059.71,402030.89,9.11,Yes,751.44,No
TXN000376,2023-10-05,2023,October,Q4,CUST1359,UBA,Branch_05,Corporate,Loan Repayment,Debit,419820.54,2341819.02,19.07,No,1584.14,No
TXN001120,2023-10-06,2023,October,Q4,CUST1142,FirstBank Nigeria,Branch_08,SME,ATM Withdrawal,Debit,331602.28,1724853.71,10.97,No,1168.88,No
TXN001011,2023-10-06,2023,October,Q4,CUST1399,FirstBank Nigeria,Unknown,SME,Deposit,Credit,1376740.68,5046890.28,19.12,No,1425.95,No
TXN001655,2023-10-06,2023,October,Q4,CUST1488,Zenith Bank,Branch_18,Corporate,Transfer,Debit,689809.87,4192297.52,23.76,No,1538.09,No
TXN001325,2023-10-07,2023,October,Q4,CUST1300,FirstBank Nigeria,Branch_03,SME,Deposit,Credit,1175101.62,3015702.12,20.22,No,1200.31,No
TXN001126,2023-10-07,2023,October,Q4,CUST1037,FirstBank Nigeria,Branch_18,Retail,POS Payment,Debit,,0.0,20.59,No,1311.96,No
TXN001940,2023-10-08,2023,October,Q4,CUST1342,GTBank,Branch_03,Retail,Interest Credit,Credit,1306575.72,5753993.24,11.66,Yes,936.79,No
TXN000834,2023-10-10,2023,October,Q4,CUST1088,FirstBank Nigeria,Branch_20,Corporate,POS Payment,Debit,,0.0,6.75,No,1063.63,No
TXN002000,2023-10-11,2023,October,Q4,CUST1449,Access Bank,Branch_06,SME,Loan Repayment,Debit,370380.56,356302.43,23.0,No,886.02,No
TXN000553,2023-10-11,2023,October,Q4,CUST1100,Zenith Bank,Branch_19,Government,Interest Credit,Credit,1435723.55,2503748.88,22.89,Yes,756.9,No
TXN000837,2023-10-14,2023,October,Q4,CUST1389,Access Bank,Branch_17,SME,Withdrawal,Debit,35788.77,980450.74,22.83,No,1294.5,No
TXN001209,2023-10-14,2023,October,Q4,CUST1499,FirstBank Nigeria,Branch_10,Corporate,Loan Repayment,Debit,36636.81,702953.85,11.67,Yes,1368.94,No
TXN001664,2023-10-15,2023,October,Q4,CUST1348,Access Bank,Branch_01,SME,Deposit,Credit,458202.13,2688084.93,19.76,No,1168.9,No
TXN000541,2023-10-15,2023,October,Q4,CUST1281,Zenith Bank,Branch_11,SME,Transfer,Debit,5187442307.05,1522789.04,8.75,No,1209.49,Yes
TXN000311,2023-10-17,2023,October,Q4,CUST1039,GTBank,Branch_03,SME,Withdrawal,Debit,893536.55,334543.28,10.54,No,1047.91,No
TXN000160,2023-10-17,2023,October,Q4,CUST1414,Zenith Bank,Branch_06,Individual,Withdrawal,Debit,1084571.64,2097275.68,22.44,No,1424.64,No
TXN000160,2023-10-17,2023,October,Q4,CUST1414,Zenith Bank,Branch_06,Individual,Withdrawal,Debit,1084571.64,2097275.68,22.44,No,1424.64,No
TXN000284,2023-10-18,2023,October,Q4,CUST1213,Zenith Bank,Branch_06,Individual,Withdrawal,Debit,745929.93,3837551.16,15.04,No,939.71,No
TXN000922,2023-10-18,2023,October,Q4,CUST1126,FirstBank Nigeria,Branch_10,Retail,Transfer,Debit,1571.59,3592635.88,18.05,No,1151.25,No
TXN000215,2023-10-18,2023,October,Q4,CUST1369,GTBank,Branch_05,SME,ATM Withdrawal,Debit,828153.38,1545824.21,16.19,No,763.79,No
TXN001676,2023-10-18,2023,October,Q4,CUST1066,UBA,Branch_11,Government,Loan Repayment,Debit,1988386.72,1343050.15,6.23,No,1329.33,No
TXN001721,2023-10-19,2023,October,Q4,CUST1437,FirstBank Nigeria,Branch_19,Retail,Wire Transfer,Credit,694101.49,1129213.19,22.06,No,1168.88,No
TXN001815,2023-10-19,2023,October,Q4,CUST1328,GTBank,Branch_09,Corporate,Withdrawal,Debit,1073493.43,5605131.67,15.14,No,1493.01,No
TXN001098,2023-10-20,2023,October,Q4,CUST1157,Zenith Bank,Branch_12,Government,Transfer,Debit,925717.17,1938066.15,13.86,No,1158.18,No
TXN001277,2023-10-20,2023,October,Q4,CUST1135,FirstBank Nigeria,Branch_05,SME,Deposit,Credit,57479.53,3369832.3,14.44,No,1526.54,No
TXN001387,2023-10-21,2023,October,Q4,CUST1434,GTBank,Branch_17,Government,Transfer,Debit,1270776.2,343349.06,16.75,No,1294.51,No
TXN001309,2023-10-22,2023,October,Q4,CUST1394,Access Bank,Branch_20,Corporate,ATM Withdrawal,Debit,1689517.33,3536265.36,21.78,No,1207.5,No
TXN001547,2023-10-22,2023,October,Q4,CUST1198,Zenith Bank,Branch_01,Retail,Loan Repayment,Debit,73240.77,634149.15,9.07,No,1589.51,No
TXN001594,2023-10-22,2023,October,Q4,CUST1389,Access Bank,Branch_01,SME,Transfer,Debit,1985507.4,0.0,11.92,No,1413.04,No
TXN001181,2023-10-24,2023,October,Q4,CUST1239,Zenith Bank,Branch_12,Individual,POS Payment,Debit,1802599.16,0.0,11.63,No,1488.93,No
TXN001134,2023-10-24,2023,October,Q4,CUST1395,Zenith Bank,Branch_02,Government,ATM Withdrawal,Debit,783061.1,5708919.46,13.9,No,978.07,No
TXN000481,2023-10-25,2023,October,Q4,CUST1324,UBA,Unknown,Individual,Loan Repayment,Debit,,1808278.16,12.63,No,1056.01,No
TXN000577,2023-10-25,2023,October,Q4,CUST1354,Zenith Bank,Branch_02,Retail,Transfer,Debit,554936.32,3966851.57,6.69,No,969.5,No
TXN001161,2023-10-25,2023,October,Q4,CUST1243,FirstBank Nigeria,Branch_11,Corporate,Deposit,Credit,1023654.67,5402994.41,13.85,No,1007.17,No
TXN000707,2023-10-25,2023,October,Q4,CUST1054,GTBank,Branch_09,Retail,Deposit,Credit,920736.24,934480.28,18.95,No,1255.07,No
TXN000696,2023-10-25,2023,October,Q4,CUST1446,Access Bank,Branch_04,Government,Loan Repayment,Debit,1417052.11,1661355.23,19.49,No,1223.45,No
TXN001067,2023-10-26,2023,October,Q4,CUST1357,UBA,Branch_06,Individual,ATM Withdrawal,Debit,1235141.31,2026865.98,13.17,Yes,946.95,No
TXN001693,2023-10-27,2023,October,Q4,CUST1489,UBA,Branch_05,Government,POS Payment,Debit,1078060.34,0.0,10.81,No,1168.81,No
TXN000118,2023-10-27,2023,October,Q4,CUST1189,UBA,Branch_03,Retail,Withdrawal,Debit,311582.02,1281022.96,19.83,Yes,981.29,No
TXN000182,2023-10-28,2023,October,Q4,CUST1265,Access Bank,Branch_18,SME,POS Payment,Debit,1913392.64,0.0,14.23,No,1051.14,No
TXN000756,2023-10-29,2023,October,Q4,CUST1076,FirstBank Nigeria,Branch_15,Government,POS Payment,Debit,466028.16,714652.32,13.01,No,1375.53,No
TXN000601,2023-10-30,2023,October,Q4,CUST1459,GTBank,Branch_07,SME,Withdrawal,Debit,455950.24,2363266.28,10.01,No,1069.2,No
TXN001265,2023-10-31,2023,October,Q4,CUST1393,UBA,Branch_19,Corporate,Wire Transfer,Credit,1539970.69,3887881.01,16.41,No,879.71,No
TXN000869,2023-10-31,2023,October,Q4,CUST1366,Access Bank,Branch_04,Corporate,Interest Credit,Credit,1438490.38,1633138.2,18.15,No,1315.65,No
TXN000628,2023-10-31,2023,October,Q4,CUST1047,FirstBank Nigeria,Branch_07,Individual,Loan Repayment,Debit,1053104.47,166996.22,20.34,Yes,769.17,No
TXN001517,2023-11-01,2023,November,Q4,CUST1084,UBA,Branch_05,Retail,POS Payment,Debit,201769.34,1511981.53,7.06,No,1209.31,No
TXN000687,2023-11-01,2023,November,Q4,CUST1280,Access Bank,Branch_05,Retail,Deposit,Credit,1282924.91,5869430.62,8.99,No,752.61,No
TXN001528,2023-11-01,2023,November,Q4,CUST1417,Access Bank,Branch_06,Individual,ATM Withdrawal,Debit,1736333.66,0.0,9.0,No,1561.15,No
TXN000818,2023-11-01,2023,November,Q4,CUST1087,Access Bank,Branch_03,Corporate,POS Payment,Debit,,0.0,7.95,No,1080.64,No
TXN000800,2023-11-03,2023,November,Q4,CUST1076,GTBank,Branch_16,SME,Deposit,Credit,1745766.56,2460418.88,21.68,No,927.85,No
TXN000121,2023-11-03,2023,November,Q4,CUST1391,FirstBank Nigeria,Branch_08,Government,Deposit,Credit,1494154.74,2808976.28,8.84,No,1175.22,No
TXN000800,2023-11-03,2023,November,Q4,CUST1076,GTBank,Branch_16,SME,Deposit,Credit,1745766.56,2460418.88,21.68,No,927.85,No
TXN000359,2023-11-05,2023,November,Q4,CUST1087,Zenith Bank,Branch_11,Individual,Wire Transfer,Credit,536984.64,3771237.71,19.43,No,905.44,No
TXN000708,2023-11-06,2023,November,Q4,CUST1002,FirstBank Nigeria,Branch_19,SME,Wire Transfer,Credit,1894863.09,5229351.17,24.5,No,859.92,No
TXN000235,2023-11-06,2023,November,Q4,CUST1194,Access Bank,Branch_05,Government,ATM Withdrawal,Debit,1631043.2,4847848.6,21.83,No,1005.37,No
TXN000113,2023-11-07,2023,November,Q4,CUST1284,FirstBank Nigeria,Branch_02,SME,POS Payment,Debit,1747277.94,0.0,23.38,No,1573.14,No
TXN000581,2023-11-07,2023,November,Q4,CUST1358,Access Bank,Branch_13,Individual,Deposit,Credit,1415357.5,4284761.1,20.15,No,1467.44,No
TXN000546,2023-11-08,2023,November,Q4,CUST1358,Zenith Bank,Branch_15,Government,Wire Transfer,Credit,61013.13,2869403.6,14.53,No,1468.9,No
TXN000546,2023-11-08,2023,November,Q4,CUST1358,Zenith Bank,Branch_15,Government,Wire Transfer,Credit,61013.13,2869403.6,15.14,No,1468.9,No
TXN001451,2023-11-10,2023,November,Q4,CUST1307,Access Bank,Branch_08,Corporate,Withdrawal,Debit,1937145.26,0.0,6.96,No,754.84,No
TXN000794,2023-11-10,2023,November,Q4,CUST1376,Access Bank,Branch_03,Government,Loan Repayment,Debit,368896.9,0.0,24.31,No,1054.2,No
TXN000224,2023-11-10,2023,November,Q4,CUST1432,UBA,Branch_19,Individual,Withdrawal,Debit,1838344.85,359507.93,9.87,No,1154.18,No
TXN000522,2023-11-10,2023,November,Q4,CUST1429,FirstBank Nigeria,Branch_20,Retail,Deposit,Credit,834205.37,3870468.42,8.89,Yes,1311.79,No
TXN000149,2023-11-12,2023,November,Q4,CUST1321,GTBank,Branch_15,SME,Deposit,Credit,1092254.48,1655390.62,20.96,No,1583.7,No
TXN000686,2023-11-13,2023,November,Q4,CUST1211,Access Bank,Branch_20,Corporate,Withdrawal,Debit,1397115.13,4301340.18,15.12,No,1168.88,No
TXN000697,2023-11-13,2023,November,Q4,CUST1026,GTBank,Branch_20,SME,Wire Transfer,Credit,1993480.5,3288508.97,23.35,No,1353.13,No
TXN000125,2023-11-14,2023,November,Q4,CUST1113,GTBank,Unknown,Individual,Withdrawal,Debit,1266632.72,4750034.41,15.58,No,1048.43,No
TXN001137,2023-11-14,2023,November,Q4,CUST1360,Zenith Bank,Branch_06,Retail,Withdrawal,Debit,1037538.67,97606.16,12.38,No,1462.43,No
TXN001250,2023-11-15,2023,November,Q4,CUST1156,Zenith Bank,Branch_01,Government,ATM Withdrawal,Debit,616379.76,2690883.0,16.2,No,1397.89,No
TXN000946,2023-11-15,2023,November,Q4,CUST1315,FirstBank Nigeria,Branch_17,Retail,ATM Withdrawal,Debit,1791225.19,0.0,16.99,No,1034.62,No
TXN000599,2023-11-16,2023,November,Q4,CUST1128,UBA,Unknown,Retail,Wire Transfer,Credit,209289.99,2119281.05,6.5,No,1417.67,No
TXN001035,2023-11-16,2023,November,Q4,CUST1219,FirstBank Nigeria,Branch_01,SME,Transfer,Debit,1762574.43,1712351.02,8.74,No,1254.9,No
TXN001035,2023-11-16,2023,November,Q4,CUST1219,FirstBank Nigeria,Branch_01,SME,Transfer,Debit,1762574.43,1712351.02,8.74,No,1254.9,No
TXN001439,2023-11-17,2023,November,Q4,CUST1350,Access Bank,Branch_13,SME,Withdrawal,Debit,1463843.47,1918242.34,15.14,No,1194.65,No
TXN001880,2023-11-17,2023,November,Q4,CUST1144,Access Bank,Branch_19,Individual,ATM Withdrawal,Debit,1113188.86,0.0,24.16,No,1481.6,No
TXN000043,2023-11-18,2023,November,Q4,CUST1145,FirstBank Nigeria,Branch_08,SME,Loan Repayment,Debit,449669.01,2151818.44,9.28,Yes,1586.35,No
TXN001198,2023-11-18,2023,November,Q4,CUST1364,UBA,Branch_13,Retail,ATM Withdrawal,Debit,1571096.7,0.0,15.14,No,1489.77,No
TXN000143,2023-11-18,2023,November,Q4,CUST1163,GTBank,Branch_05,Retail,Transfer,Debit,574115.35,4083472.88,21.27,No,1395.01,No
TXN000489,2023-11-20,2023,November,Q4,CUST1201,FirstBank Nigeria,Unknown,Individual,Wire Transfer,Credit,1490757.42,2273418.8,15.14,No,1168.88,No
TXN001645,2023-11-21,2023,November,Q4,CUST1160,FirstBank Nigeria,Branch_19,Corporate,Interest Credit,Credit,1554548.61,5079736.49,13.07,No,1426.84,No
TXN001115,2023-11-21,2023,November,Q4,CUST1459,UBA,Branch_14,Retail,Withdrawal,Debit,726740133.89,155304.55,22.99,No,1286.21,Yes
TXN000448,2023-11-22,2023,November,Q4,CUST1475,Access Bank,Unknown,Retail,POS Payment,Debit,158684.3,4541726.37,12.03,No,1353.87,No
TXN001682,2023-11-23,2023,November,Q4,CUST1389,Access Bank,Branch_19,SME,Transfer,Debit,778458.53,0.0,23.9,No,938.4,No
TXN000573,2023-11-23,2023,November,Q4,CUST1266,GTBank,Branch_14,Individual,ATM Withdrawal,Debit,21650.69,4477425.56,5.66,Yes,833.04,No
TXN001097,2023-11-23,2023,November,Q4,CUST1151,UBA,Branch_20,Retail,POS Payment,Debit,1231286.72,0.0,12.37,No,760.49,No
TXN000480,2023-11-23,2023,November,Q4,CUST1258,GTBank,Branch_12,SME,Wire Transfer,Credit,1805018.7,1805018.7,15.14,No,1100.49,No
TXN001938,2023-11-23,2023,November,Q4,CUST1454,GTBank,Branch_16,Retail,ATM Withdrawal,Debit,1800486.24,1308279.3,10.1,No,1484.82,No
TXN000755,2023-11-23,2023,November,Q4,CUST1231,Access Bank,Branch_15,Individual,Wire Transfer,Credit,266052.81,1808278.16,8.13,Yes,1317.14,No
TXN001672,2023-11-23,2023,November,Q4,CUST1310,UBA,Branch_15,Retail,Withdrawal,Debit,567490.08,5174035.89,14.09,No,1568.07,No
TXN001148,2023-11-23,2023,November,Q4,CUST1159,GTBank,Branch_09,SME,Deposit,Credit,1378150.7,3344101.01,16.88,No,1336.84,No
TXN000132,2023-11-24,2023,November,Q4,CUST1144,UBA,Branch_10,SME,Deposit,Debit,132290.75,2100002.72,7.3,No,964.2,No
TXN000908,2023-11-24,2023,November,Q4,CUST1057,GTBank,Branch_19,SME,Withdrawal,Debit,598706.4,1538487.59,11.08,No,1084.58,No
TXN000739,2023-11-24,2023,November,Q4,CUST1043,Zenith Bank,Branch_05,Corporate,POS Payment,Debit,868427.52,0.0,12.97,Yes,1517.13,No
TXN001806,2023-11-25,2023,November,Q4,CUST1239,GTBank,Branch_15,Retail,Loan Repayment,Debit,223251.62,0.0,23.44,No,992.65,No
TXN000942,2023-11-25,2023,November,Q4,CUST1418,FirstBank Nigeria,Branch_06,Corporate,Loan Repayment,Debit,961110.65,686934.74,16.19,No,1011.28,No
TXN001592,2023-11-26,2023,November,Q4,CUST1042,UBA,Branch_02,SME,Withdrawal,Debit,522649.81,2157159.92,15.93,No,1113.56,No
TXN001065,2023-11-26,2023,November,Q4,CUST1180,Access Bank,Branch_03,SME,Transfer,Debit,1570029.4,0.0,18.01,No,1528.74,No
TXN001314,2023-11-28,2023,November,Q4,CUST1074,UBA,Branch_10,Government,ATM Withdrawal,Debit,266498.05,1808278.16,12.82,No,1271.41,No
TXN001629,2023-11-29,2023,November,Q4,CUST1130,Zenith Bank,Branch_16,Government,Deposit,Credit,1018397.1,2647442.68,8.98,No,1282.42,No
TXN000665,2023-11-30,2023,November,Q4,CUST1456,Access Bank,Branch_08,Government,Withdrawal,Debit,690613.48,986247.51,12.29,No,960.47,No
TXN001465,2023-12-01,2023,December,Q4,CUST1413,Zenith Bank,Branch_19,SME,ATM Withdrawal,Credit,1710830.12,0.0,14.43,No,1340.96,No
TXN001922,2023-12-01,2023,December,Q4,CUST1210,GTBank,Branch_11,Government,Loan Repayment,Debit,925866.78,854140.58,8.01,No,1095.73,No
TXN000314,2023-12-02,2023,December,Q4,CUST1487,GTBank,Unknown,Corporate,POS Payment,Debit,1464104.18,0.0,15.89,No,1037.26,No
TXN001679,2023-12-03,2023,December,Q4,CUST1090,Zenith Bank,Branch_13,SME,Interest Credit,Credit,365520.8,8121599.55,15.45,No,916.69,No
TXN001255,2023-12-03,2023,December,Q4,CUST1327,Zenith Bank,Branch_03,Government,ATM Withdrawal,Debit,1847250.38,0.0,7.61,No,1025.86,No
TXN000375,2023-12-04,2023,December,Q4,CUST1493,Zenith Bank,Branch_17,Corporate,Wire Transfer,Credit,276790.92,1398399.97,16.95,No,1004.08,No
TXN001003,2023-12-04,2023,December,Q4,CUST1060,Zenith Bank,Branch_09,Individual,Wire Transfer,Credit,1200185.74,2514298.85,5.6,No,1537.6,No
TXN000375,2023-12-04,2023,December,Q4,CUST1493,Zenith Bank,Branch_17,Corporate,Wire Transfer,Credit,276790.92,1398399.97,16.95,No,1004.08,No
TXN000340,2023-12-04,2023,December,Q4,CUST1292,GTBank,Branch_18,SME,Wire Transfer,Credit,1014876.05,1808278.16,21.56,No,1168.88,No
TXN001989,2023-12-04,2023,December,Q4,CUST1489,Access Bank,Branch_05,Individual,POS Payment,Debit,563853.97,0.0,10.34,No,1555.08,No
TXN001413,2023-12-05,2023,December,Q4,CUST1173,FirstBank Nigeria,Branch_13,Government,Wire Transfer,Credit,1090450.21,1542185.89,15.47,No,1340.4,No
TXN001373,2023-12-06,2023,December,Q4,CUST1290,Zenith Bank,Branch_13,SME,Withdrawal,Debit,138245.54,1808278.16,8.06,No,1529.25,No
TXN000004,2023-12-06,2023,December,Q4,CUST1049,UBA,Unknown,Retail,Interest Credit,Credit,1459598.71,3286546.64,15.69,No,816.98,No
TXN001234,2023-12-06,2023,December,Q4,CUST1497,GTBank,Unknown,Individual,ATM Withdrawal,Debit,749037.99,631653.77,21.94,No,1490.16,No
TXN000397,2023-12-06,2023,December,Q4,CUST1383,GTBank,Branch_09,Individual,POS Payment,Debit,285339.01,0.0,9.0,No,915.18,No
TXN000423,2023-12-07,2023,December,Q4,CUST1129,Access Bank,Branch_06,Retail,Transfer,Debit,1495754.48,3447361.43,13.99,No,835.24,No
TXN000906,2023-12-08,2023,December,Q4,CUST1383,GTBank,Branch_17,Individual,Deposit,Credit,897579.76,897579.76,8.7,No,1518.23,No
TXN000742,2023-12-09,2023,December,Q4,CUST1357,Access Bank,Branch_05,SME,Loan Repayment,Debit,169019.71,3262007.29,15.71,No,1192.4,No
TXN001937,2023-12-10,2023,December,Q4,CUST1078,UBA,Branch_13,Corporate,Transfer,Debit,357687.1,2181071.27,23.71,No,905.58,No
TXN001211,2023-12-11,2023,December,Q4,CUST1163,Access Bank,Unknown,Government,Transfer,Debit,1708784.8,2893910.91,15.14,No,1322.04,No
TXN001434,2023-12-12,2023,December,Q4,CUST1164,Access Bank,Branch_10,Individual,Transfer,Debit,803857.5,1838572.88,14.38,No,875.49,No
TXN000469,2023-12-13,2023,December,Q4,CUST1285,Access Bank,Branch_02,Retail,Loan Repayment,Debit,1378655.34,1808278.16,12.31,Yes,1162.51,No
TXN000429,2023-12-14,2023,December,Q4,CUST1281,Zenith Bank,Branch_19,Corporate,Interest Credit,Credit,1212923.63,2671167.88,9.2,No,1168.88,No
TXN001267,2023-12-15,2023,December,Q4,CUST1276,FirstBank Nigeria,Branch_06,SME,ATM Withdrawal,Debit,1856966.77,0.0,15.14,No,1110.64,No
TXN001334,2023-12-16,2023,December,Q4,CUST1055,GTBank,Branch_11,Retail,Transfer,Debit,995553.27,0.0,16.97,No,1547.15,No
TXN001582,2023-12-16,2023,December,Q4,CUST1356,Zenith Bank,Branch_19,Individual,Wire Transfer,Credit,1392030.04,1392030.04,6.01,No,768.16,No
TXN001667,2023-12-17,2023,December,Q4,CUST1322,Zenith Bank,Branch_01,Retail,Transfer,Debit,1984305.53,146080.78,18.4,No,1410.69,No
TXN000333,2023-12-18,2023,December,Q4,CUST1445,Zenith Bank,Branch_13,SME,Transfer,Debit,1498047.79,901134.54,18.59,No,792.2,No
TXN000333,2023-12-18,2023,December,Q4,CUST1445,Zenith Bank,Branch_13,SME,Transfer,Debit,1498047.79,901134.54,18.59,No,792.2,No
TXN001038,2023-12-20,2023,December,Q4,CUST1376,UBA,Branch_10,Government,Interest Credit,Credit,507446.92,507446.92,14.22,No,1353.63,No
TXN001545,2023-12-21,2023,December,Q4,CUST1473,FirstBank Nigeria,Branch_13,Government,ATM Withdrawal,Debit,1585434.3,329024.76,13.72,No,930.51,No
TXN000574,2023-12-21,2023,December,Q4,CUST1053,GTBank,Branch_20,SME,Interest Credit,Credit,386562.52,3829785.3,5.95,No,1308.11,No
TXN000304,2023-12-22,2023,December,Q4,CUST1014,UBA,Branch_16,Individual,Transfer,Debit,1896762.83,1635328.94,21.4,No,1210.81,No
TXN001853,2023-12-22,2023,December,Q4,CUST1078,UBA,Branch_07,Corporate,POS Payment,Debit,1369362.43,2538758.37,15.14,No,1575.2,No
TXN000987,2023-12-23,2023,December,Q4,CUST1180,UBA,Branch_15,Individual,POS Payment,Debit,1948153.28,1071614.25,11.88,No,1114.13,No
TXN001929,2023-12-23,2023,December,Q4,CUST1191,GTBank,Branch_15,Corporate,Loan Repayment,Debit,338367.43,2699412.57,17.66,No,942.81,No
TXN000745,2023-12-27,2023,December,Q4,CUST1259,FirstBank Nigeria,Branch_11,Retail,Deposit,Credit,897749.4,8393101.81,16.38,Yes,1585.51,No
TXN001502,2023-12-28,2023,December,Q4,CUST1150,UBA,Branch_12,Retail,Wire Transfer,Credit,,5267643.69,22.0,No,1031.73,No
TXN000342,2023-12-29,2023,December,Q4,CUST1113,GTBank,Branch_10,Government,Interest Credit,Credit,2794049364.05,6326321.24,11.8,No,1144.2,Yes
TXN000501,2023-12-29,2023,December,Q4,CUST1180,Zenith Bank,Unknown,Individual,Loan Repayment,Debit,552118.62,1838635.93,6.68,No,1506.84,No
TXN001747,2023-12-29,2023,December,Q4,CUST1346,Access Bank,Branch_18,Government,POS Payment,Debit,1192522.49,40532.45,14.93,No,754.65,No
TXN000241,2023-12-29,2023,December,Q4,CUST1127,GTBank,Branch_11,Individual,Deposit,Credit,1967224.61,5041466.36,18.37,No,1570.86,No
TXN000294,2023-12-30,2023,December,Q4,CUST1364,Access Bank,Unknown,SME,Deposit,Credit,520703.5,1808278.16,24.32,Yes,1476.41,No
TXN000882,2023-12-30,2023,December,Q4,CUST1049,Access Bank,Branch_14,Retail,Transfer,Debit,,3392101.32,15.29,No,1574.27,No
TXN001919,2023-12-31,2023,December,Q4,CUST1420,GTBank,Branch_18,Retail,Transfer,Debit,159261.95,3332620.28,19.37,No,988.72,No
